,District,School Code,School Name,number,score,vote
383,Lodi Unified,3934759,Tokay High,1057,51.3954588458,0.41589295467
384,Lodi Unified,3934767,"Liberty High, Cont.",13,31.0,0.41589295467
385,Monrovia Unified,1935923,Monrovia High,1123,56.9670525378,0.687778528022
386,Val Verde Unified,109108,Citrus Hill High,470,39.3574468085,0.599527085125
387,Yuba City Unified,5139001,Yuba City High,882,47.7993197279,0.402011581835
388,Lodi Unified,3934783,Lodi High,1481,59.7130317353,0.501566784175
389,Carlsbad Unified,3730017,Carlsbad Village Academy,36,27.9166666667,0.549352222947
390,Saint Helena Unified,2837102,Saint Helena High,395,59.2481012658,0.740305522914
391,San Francisco Unified,3830205,Wallenberg (Raoul) Traditiona,279,54.4157706093,0.885810926529
392,San Dieguito Union High,3730033,Torrey Pines High,3595,72.2369958275,0.639365324083
393,Sweetwater Union High,3738226,Sweetwater High,463,52.3369330454,0.754522217853
394,Sweetwater Union High,3738234,Montgomery Senior High,673,40.5705794948,0.653173965448
395,Visalia Unified,5435839,Sequoia High,78,6.34615384615,0.573157315732
396,Montebello Unified,1935998,Montebello High,591,29.0050761421,0.737907992804
397,Escondido Union High,3730058,San Pasqual High,1839,59.4980967917,0.515933646186
398,Grossmont Union High,3730066,Valhalla High,2052,58.4132553606,0.44045616003
399,Chino Valley Unified,3631769,Buena Vista Continuation High,25,8.0,0.56642519685
400,Poway Unified,3730074,Mt. Carmel High,2288,54.208479021,0.590174713507
401,Fairfield-Suisun Unified,4836003,Sem Yeto Continuation High,181,11.0110497238,0.649664153932
402,Inglewood Unified,1936046,Morningside High,96,20.1041666667,0.838403294368
403,Lucia Mar Unified,4033205,Lopez Continuation High,54,7.25925925926,0.530927105449
404,Anaheim Union High,3033784,Loara High,864,45.1527777778,0.639949943388
405,Mt. Diablo Unified,731836,Concord High,1157,47.8210890233,0.66013560674
406,Pasadena Unified,117440,CIS Academy,16,31.0,0.689621329844
407,Hughson Unified,5032651,Hughson High,598,58.0050167224,0.390536723164
408,Sweetwater Union High,3730124,Southwest Senior High,518,38.3436293436,0.653173965448
409,Oakland Unified,6114011,"Independent Study, Sojourner",40,22.6,0.879256384577
410,Pasadena Unified,1936103,John Muir High,194,25.4432989691,0.669747025528
411,Oxnard Union High,125674,Oxnard Independent Study,28,19.5,0.593989852999
412,San Diego Unified,3730173,Serra High,1212,54.3465346535,0.582085269983
413,Porterville Unified,5434113,Porterville High,783,45.8314176245,0.288544358312
414,San Diego Unified,3730181,Mira Mesa High,1946,62.8304213772,0.620477794411
415,Los Angeles Unified,1936160,Nathaniel Narbonne Senior Hig,1196,38.4397993311,0.690962980886
416,San Marcos Unified,3730215,Twin Oaks High,14,7.0,0.485431302545
417,Big Oak Flat-Groveland Unified,5530076,Tioga High,13,54.0,0.588235294118
418,Woodland Joint Unified,101162,Pioneer High,979,41.3309499489,0.420741989882
419,Kern Union High,1534775,North High,680,34.7985294118,0.184210526316
420,Los Alamitos Unified,3033917,Los Alamitos High,4003,68.8705970522,0.515223440825
421,Kelseyville Unified,1734359,Kelseyville High,78,55.1538461538,0.532676348548
422,Ventura Unified,5630793,Buena High,1795,49.9816155989,0.640656361139
423,Garden Grove Unified,3033933,Los Amigos High,511,38.8140900196,0.534994634553
424,Rowland Unified,1936228,Nogales High,690,40.252173913,0.765904748425
425,Manteca Unified,3935103,Manteca High,801,43.6766541823,0.507855822551
426,Gonzales Unified,2730885,Gonzales High,108,36.1666666667,0.699789177793
427,Manteca Unified,3935111,"Calla High, Cont.",53,2.32075471698,0.507855822551
428,San Diego Unified,3730314,University City High,1548,63.1317829457,0.535812574977
429,Torrance Unified,1936277,North High,1859,53.3388918774,0.695008146941
430,Sacramento City Unified,3435419,McClatchy (C. K.) High,1277,57.9882537197,0.813576409309
431,Alvord Unified,3337128,Alvord Continuation High,17,12.0,0.641564318035
432,Jurupa Unified,3337136,Rubidoux High,321,33.3208722741,0.588575560376
433,San Diego Unified,3730371,San Diego SCPA,576,58.8993055556,0.639748894279
434,Imperial County Office of Education,1330117,Imperial County Juvenile Hall,86,10.3953488372,0.660288270378
435,Central Union High,1330133,Southwest High,926,50.4427645788,0.660288270378
436,Los Angeles Unified,1936350,North Hollywood Senior High,836,68.1650717703,0.806232062321
437,Lynwood Unified,109538,Marco Antonio Firebaugh High,230,25.4086956522,0.818173573955
438,Sweetwater Union High,3730405,Bonita Vista Senior High,2276,65.3528119508,0.675064800415
439,Southern Kern Unified,1534957,Rosamond High,338,36.4023668639,0.479087452471
440,Baldwin Park Unified,1936384,North Park Continuation High,22,5.0,0.761875699318
441,West Contra Costa Unified,732164,De Anza Senior High,417,29.5803357314,0.8259762309
442,Covina-Valley Unified,1936418,Northview High,626,47.5591054313,0.712248743719
443,Placer Union High,3132453,Del Oro High,2141,68.055581504,0.406476190476
444,Novato Unified,2133056,San Marin High,949,49.9083245522,0.789473684211
445,Chaffey Joint Union High,3632205,Chaffey High,808,41.1596534653,0.673227478223
446,Vista Unified,3738705,Vista High,1468,53.288147139,0.523737297133
447,Norwalk-La Mirada Unified,1936467,Norwalk High,682,36.0703812317,0.66824754731
448,Antelope Valley Union High,1996644,R. Rex Parris High,107,2.0,0.5248
449,Anaheim Union High,3034204,Magnolia High,416,34.4975961538,0.639949943388
450,San Bernardino City Unified,3632221,Cajon High,43,35.6976744186,0.526741940276
451,Paradise Unified,437350,Paradise Senior High,635,51.4220472441,0.492440604752
452,Kern Union High,1535087,Shafter High,306,32.2843137255,0.595263958288
453,Fremont Unified,134270,Irvington High,2482,72.7183722804,0.722321695016
454,Hamilton Unified,1133701,Hamilton High,99,34.2626262626,0.335867933967
455,Duarte Unified,1932482,Duarte High,564,42.8563829787,0.69235280319
456,Ramona City Unified,6106264,Ramona Community,135,65.1555555556,0.315043052507
457,Visalia Unified,5434527,Redwood High,1436,56.9853760446,0.573157315732
458,Alameda City Unified,134304,Island High  (Continuation),35,6.0,0.891270112975
459,Eureka City Schools,1232057,Zoe Barnum High,11,64.0,0.655882352941
460,Manteca Unified,101576,Weston Ranch High,511,40.3659491194,0.507855822551
461,Antelope Valley Union High,1936624,Palmdale High,2351,25.5104210974,0.5248
462,Carlsbad Unified,3730694,Carlsbad High,3484,62.9049942595,0.549352222947
463,San Rafael City High,2133262,San Rafael High,535,69.046728972,0.765390856161
464,Vista Unified,3730728,Rancho Buena Vista High,1879,60.8281000532,0.523737297133
465,Huntington Beach Union High,3034410,Marina High,3007,61.4948453608,0.482646691635
466,Eastern Sierra Unified,2633006,Coleville High,23,73.7826086957,0.512195121951
467,Fremont Unified,134452,Kennedy (John F.) High,1152,43.0902777778,0.722321695016
468,Lompoc Unified,4230454,Cabrillo High,1180,50.6406779661,0.409012131716
469,Riverdale Joint Unified,1035575,Riverdale High,379,41.1134564644,0.153374233129
470,Oroville Union High,437566,Prospect High (Continuation),12,17.0,0.387225548902
471,San Diego Unified,3730751,Mt. Everest Academy,79,75.8734177215,0.604657849339
472,Eureka City Schools,1232206,Eureka Senior High,756,57.955026455,0.640475500145
473,San Dieguito Union High,3730769,North Coast Alter. High,20,65.0,0.639365324083
474,Fall River Joint Unified,4533600,Fall River Junior-Senior High,82,65.8048780488,0.330275229358
475,Vista Unified,3730785,Palomar High Independent Stud,15,53.0,0.523737297133
476,Hayward Unified,133009,Brenkwitz High,14,14.0,0.819102405629
477,San Marcos Unified,3730793,Foothills High,11,27.0,0.485431302545
478,Paramount Unified,1936749,Paramount High,461,42.7787418655,0.852637254021
479,Sweetwater Union High,3730801,Castle Park Senior High,530,36.3679245283,0.754016957886
480,Chino Valley Unified,3632502,Chino High,1739,36.5342150661,0.56642519685
481,Grossmont Union High,3739000,Phoenix High,78,28.0512820513,0.515335113302
482,Poway Unified,3730819,Rancho Bernardo High,2811,61.8577018855,0.555760188088
483,Pomona Unified,1936772,Park West High (Continuation),14,0.0,0.694546617624
484,Livermore Valley Joint Unified,134536,Livermore High,2009,56.1916376307,0.429708222812
485,Oceanside Unified,3739018,El Camino High,2202,54.2257039055,0.506075917651
486,Oceanside Unified,3739026,Ocean Shores High (Continuati,45,4.66666666667,0.555733120256
487,San Juan Unified,3435930,Mira Loma High,1260,78.1087301587,0.613677778969
488,Sweetwater Union High,3730843,Eastlake High,3095,60.4142164782,0.64510460251
489,Orange Unified,118174,OUSD Home Sch,25,39.72,0.581574185766
490,Kern Union High,1535392,South High,205,34.5853658537,0.608172969093
491,Pasadena Unified,1936806,Rose City High (Continuation),26,12.0,0.727877176015
492,Westwood Unified,1838507,Westwood High,16,47.0,0.201017811705
493,San Jacinto Unified,3337649,"Mountain View High, Cont.",25,24.0,0.431800391389
494,Pasadena Unified,1936822,Pasadena High,996,48.4789156627,0.689621329844
495,San Jacinto Unified,3337656,San Jacinto High,789,38.0088719899,0.489327296248
496,Potter Valley Community Unified,2330041,Potter Valley High,12,42.0,0.49634369287
497,Carpinteria Unified,4230587,Carpinteria Senior High,344,52.5959302326,0.670029051001
498,San Diego Unified,3730884,Scripps Ranch High,2662,76.1562734786,0.602946365561
499,William S. Hart Union High,1933902,Hart (William S.) Senior High,2190,62.8538812785,0.493247068338
500,Petaluma Joint Union High,4935151,Petaluma High,1295,56.2324324324,0.613377434767
501,Victor Valley Union High,110064,University Preparatory,393,66.1526717557,0.447736654306
502,Red Bluff Joint Union High,5230065,Red Bluff IS High,51,20.7058823529,0.313456053928
503,Ripon Unified,3935756,Ripon High,791,47.7016434893,0.380283472539
504,Fallbrook Union High,3730967,"Oasis High, Alt.",60,50.3666666667,0.408724700334
505,Corona-Norco Unified,110106,Orange Grove High,11,0.0,0.47779425263
506,San Jose Unified,4337200,San Jose High,271,46.7084870849,0.824879227053
507,Escondido Union High,3732062,Escondido High,1236,54.3220064725,0.513635995792
508,San Dieguito Union High,3731007,La Costa Canyon High,2748,63.2154294032,0.639365324083
509,Napa Valley Unified,101964,Napa Valley Alternative,43,50.3953488372,0.635677083333
510,Sacramento City Unified,101972,Rosemont High,578,46.6903114187,0.620729256388
511,Grossmont Union High,3730702,West Hills High,2261,52.7434763379,0.371937452964
512,Colton Joint Unified,3632742,Colton High,1079,32.9740500463,0.621570090359
513,Gilroy Unified,118380,Christopher High,1212,54.0445544554,0.697410402909
514,Oakland Unified,110189,McClymonds High,79,8.39240506329,0.836138613861
515,Sweetwater Union High,3731064,Chula Vista Senior High,1026,39.0038986355,0.754016957886
516,Santa Rosa High,4935292,Piner High,463,39.6889848812,0.723734225331
517,Oxnard Union High,5631619,Camarillo (Adolfo) High,2611,67.8448870165,0.524601734221
518,Pomona Unified,1937028,Pomona Senior High,244,34.2172131148,0.724364942147
519,Vista Unified,118430,Mission Vista High,1108,60.7310469314,0.523737297133
520,Valley Center-Pauma Unified,3731114,Valley Center High,936,62.141025641,0.406335549472
521,Tamalpais Union High,2133692,Tamalpais High,1570,63.8318471338,0.896343306135
522,Murrieta Valley Unified,102079,Tenaja Canyon Academy,51,42.8235294118,0.408031308491
523,Napa Valley Unified,2830016,Vintage High,1388,49.3804034582,0.635677083333
524,South San Francisco Unified,4132551,El Camino High,1443,53.6666666667,0.823785517874
525,Lakeport Unified,1732304,Clear Lake High,313,55.5239616613,0.539069359087
526,Sweetwater Union High,3731155,Options Secondary,110,45.8818181818,0.754016957886
527,Carlsbad Unified,3731163,Carlsbad Seaside Academy,25,74.72,0.549352222947
528,Cloverdale Unified,4930855,Cloverdale High,227,49.6475770925,0.625
529,Redondo Beach Unified,1937143,Redondo Union High,2753,61.8216491101,0.71605516872
530,Centinela Valley Union High,118521,Centinela Valley Independent,16,19.0,0.75959933222
531,Oxnard Union High,5631742,Channel Islands High,659,39.2169954476,0.593989852999
532,Berkeley Unified,134924,Berkeley Technology,37,3.24324324324,0.95595970901
533,San Diego Unified,3731213,Clairemont High,639,47.5633802817,0.604657849339
534,Long Beach Unified,1937176,Reid High,26,12.0,0.737823921668
535,Newport-Mesa Unified,3034907,Back Bay High (Cont.),36,22.3333333333,0.47624178429
536,Washington Unified,5730080,W Sacto Sch/Indp Study,14,79.0,0.66942877292
537,Ramona City Unified,102178,Future Bound Independent Stud,20,20.0,0.315043052507
538,Napa Valley Unified,2830115,New Technology High,374,57.6631016043,0.693938949222
539,Davis Joint Unified,5730098,Davis Independent Study,30,67.1,0.521778584392
540,Cotati-Rohnert Park Unified,4935482,Rancho Cotate High,1211,43.5210569777,0.729064800041
541,Santa Clara Unified,4330122,Santa Clara High,1424,47.9375,0.761659933896
542,Chico Unified,437558,Pleasant Valley High,1753,56.5402167712,0.611191139281
543,Anaheim Union High,3033057,Katella High,646,45.8839009288,0.570533680443
544,Ojai Unified,5631817,"Chaparral High, Cont.",28,7.5,0.733727810651
545,Los Angeles Unified,1937226,Reseda Senior High,413,47.0823244552,0.695140327745
546,Saddleback Valley Unified,3034956,Mission Viejo High,2858,66.6620013996,0.475959441779
547,Lake Tahoe Unified,937805,South Tahoe High,666,60.4834834835,0.64748427673
548,Natomas Unified,102236,Inderkum High,795,34.9672955975,0.673297678059
549,Fresno Unified,1034214,McLane High,12,25.0,0.638969873664
550,Rialto Unified,3633005,Eisenhower Senior High,425,29.8211764706,0.797048080953
551,Valley Center-Pauma Unified,3731312,Oak Glen High,14,14.0,0.406335549472
552,Santa Ana Unified,3034998,Lorin Griset Academy,16,6.0,0.673099513341
553,New Haven Unified,110460,Core Learning Academy,14,7.0,0.811079667267
554,Alhambra Unified,1937697,San Gabriel High,382,67.3429319372,0.733281579239
555,Santa Maria Joint Union High,102285,Pioneer Valley High,779,43.9011553273,0.488544474394
556,Placer Union High,102293,Foresthill High,155,47.6838709677,0.669291338583
557,Tahoe-Truckee Joint Unified,3130010,North Tahoe High,230,56.7608695652,0.738916256158
558,Antioch Unified,110494,Bidwell Continuation High,36,11.0,0.671317619435
559,Taft Union High,1535905,Taft Union High,551,48.108892922,0.191363777571
560,Newport-Mesa Unified,3035045,Newport Harbor High,2102,66.6313035205,0.47624178429
561,Imperial Unified,1331115,Imperial Ave Holbrook High,23,21.652173913,0.610309278351
562,Murrieta Valley Unified,118794,Murrieta Mesa High,2276,55.4090509666,0.551023137622
563,Santa Rosa High,4935607,"Ridgway High, Cont.",35,34.8857142857,0.776655629139
564,Acalanes Union High,731125,Campolindo High,1777,74.1941474395,0.704480874317
565,Hanford Joint Union High,1634245,"Johnson High, Continuation",39,13.1538461538,0.41235459286
566,Cabrillo Unified,4132817,Half Moon Bay High,800,62.49,0.779235816287
567,Alvord Unified,3330008,La Sierra High,1627,46.3638598648,0.641564318035
568,Irvine Unified,3035102,University High,3261,77.2753756516,0.631859982201
569,Morgan Hill Unified,102368,Ann Sobrato High,1523,50.1424819435,0.62508259548
570,Riverside Unified,3330024,Arlington High,947,42.747624076,0.512108731466
571,Modoc Joint Unified,2535409,Modoc High,197,46.7918781726,0.263610315186
572,San Rafael City High,2134005,Terra Linda High,933,63.2015005359,0.815808609657
573,Madera Unified,2035707,Madera High,927,43.0841423948,0.589822329458
574,Modesto City High,110593,James C. Enochs High,2166,55.7059095106,0.503361941726
575,Sweetwater Union High,3731460,Alta Vista Academy,28,3.5,0.754016957886
576,Winters Joint Unified,5738505,Winters High,268,48.7313432836,0.646812957158
577,Ferndale Unified,1232909,Ferndale High,79,46.835443038,0.414024975985
578,Santa Ana Unified,3035821,Saddleback High,191,21.0314136126,0.608246977547
579,Hemet Unified,3330065,Alessandro High,70,5.78571428571,0.467771639042
580,Redlands Unified,118802,Citrus Valley High,1735,49.1089337176,0.455927591103
581,Fillmore Unified,5632021,Fillmore Senior High,395,50.0962025316,0.614634146341
582,Coronado Unified,3731478,Coronado High,1530,64.6352941176,0.631088082902
583,Corona-Norco Unified,110627,Eleanor Roosevelt High,2702,47.626572909,0.469943247562
584,Sweetwater Union High,3731502,San Ysidro High,515,46.8466019417,0.653173965448
585,William S. Hart Union High,102459,Golden Valley High,1828,49.1373085339,0.493247068338
586,Porterville Unified,5430624,"Citrus High, Cont.",26,11.5,0.288544358312
587,Lake Elsinore Unified,3330115,Ortega High,22,18.0,0.418744769874
588,Davis Joint Unified,6066245,Emerson (Ralph Waldo) Jr. High,227,83.8678414097,0.521778584392
589,Poway Unified,3731528,Westview High,3044,65.5657030223,0.590174713507
590,El Monte Union High,1937481,Rosemead High,398,58.1859296482,0.809498750164
591,Tulare Joint Union High,5435466,Tulare Western High,565,51.1309734513,0.509095204347
592,William S. Hart Union High,102475,West Ranch High,3661,62.0319584813,0.56037496028
593,Fremont Unified,135244,Mission San Jose High,3104,87.8360180412,0.766219839142
594,Grossmont Union High,3731536,Grossmont Middle College,44,63.5,0.515335113302
595,Corona-Norco Unified,3330131,Corona-Norco Alternative,29,37.8620689655,0.581043375328
596,Hanford Joint Union High,1634401,Hanford High,1130,36.6752212389,0.41235459286
597,Los Gatos-Saratoga Joint Union High,4337762,Saratoga High,2014,81.0774577954,0.764052462527
598,Desert Sands Unified,118885,Shadow Hills High,443,48.0835214447,0.680439104503
599,Perris Union High,3330172,"Perris Lake High, Cont.",31,9.67741935484,0.599527085125
600,William S. Hart Union High,1932532,Learning Post High (Alternati,75,55.9466666667,0.553500458575
601,Hanford Joint Union High,118919,Sierra Pacific High,676,43.4304733728,0.41235459286
602,South Monterey County Joint Union High,2732170,King City High,251,52.9203187251,0.708883025506
603,Valley Center-Pauma Unified,3731601,Valley Center Prep,23,25.6956521739,0.406335549472
604,Fontana Unified,3633302,Fontana High,382,34.4947643979,0.767511394713
605,Hayward Unified,135319,Mt. Eden High,960,38.0895833333,0.805712270804
606,Brawley Union High,1331354,"Desert Valley High, Cont.",46,12.7826086957,0.697323900338
607,Rowland Unified,1937564,Rowland (John A.) High,1645,66.5021276596,0.58049122807
608,Culver City Unified,1932656,Culver Park High,21,24.0,0.783232413541
609,Banning Unified,3330214,Banning High,192,27.1979166667,0.449500318945
610,Corona-Norco Unified,110759,John F. Kennedy High,431,57.4083526682,0.521374277896
611,San Juan Unified,3436714,Rio Americano High,1816,60.4207048458,0.613832853026
612,Sweetwater Union High,3731627,Otay Ranch Senior High,2536,57.7243690852,0.675064800415
613,Bonita Unified,1937598,Chaparral High (Continuation),16,25.0,0.532519190509
614,Yucaipa-Calimesa Joint Unified,3633351,Green Valley High,14,21.0,0.383247817085
615,Brawley Union High,1331404,Brawley High,782,49.2762148338,0.697323900338
616,San Mateo Union High,4133070,Hillsdale High,1396,60.2242120344,0.779979830754
617,Shasta County Office of Education,118992,Magnolia Independent Learning,16,13.0,0.35168792198
618,El Monte Union High,1932664,El Monte High,117,54.1196581197,0.771187739464
619,East Side Union High,4337903,Silver Creek High,1619,53.5738109944,0.772476732629
620,San Luis Coastal Unified,4034807,Morro Bay High,677,56.400295421,0.582924435721
621,Lake Tahoe Unified,930040,Mt. Tallac High,11,0.0,0.64748427673
622,Tracy Joint Unified,119040,John C. Kimball High,2144,50.6837686567,0.622109275731
623,Newark Unified,135426,"Bridgepoint High, Continuation",34,17.7647058824,0.786626940927
624,San Francisco Unified,3830031,Wells (Ida B.) High,29,17.1034482759,0.910737683438
625,Orange Unified,3035409,Orange High,510,43.4098039216,0.569069526537
626,Santa Maria Joint Union High,4231452,Delta High,76,12.0394736842,0.43197728687
627,Los Banos Unified,119073,Crossroads Alternative Ed.,24,17.0,0.609182058047
628,Shoreline Unified,2134310,Tomales High,105,60.1047619048,0.77648878577
629,San Francisco Unified,3830064,"Downtown High, Cont.",23,0.0,0.938828162129
630,Woodland Joint Unified,5738802,Woodland Senior High,725,43.5710344828,0.655936454849
631,Riverside Unified,3330362,Summit View Ind. Stdy.,187,20.7379679144,0.55196454629
632,Temecula Valley Unified,3330370,Temecula Valley High,3057,50.9607458292,0.408742194469
633,Oakland Unified,135905,Oakland High,260,22.7461538462,0.925277728796
634,Hesperia Unified,119115,Oak Hills High,1307,37.2654934966,0.291064388962
635,Walnut Valley Unified,1937747,Ron Hockwalt Academies (Conti,11,9.0,0.622432392493
636,Desert Sands Unified,3330388,Palm Desert High,1418,62.2961918195,0.505620848237
637,Galt Joint Union High,119131,Liberty Ranch High,920,50.8206521739,0.473642263464
638,Moreno Valley Unified,3330396,Canyon Springs High,1047,42.9073543457,0.601864262215
639,Grossmont Union High,3731809,El Capitan High,1557,39.4418754014,0.28692779613
640,El Dorado Union High,930149,"Independent Learning Ctr., Alt",83,20.4096385542,0.376518218623
641,Los Angeles Unified,102764,Alonzo Community Day,13,15.0,0.869295923769
642,Castro Valley Unified,135533,Redwood Continuation High,109,7.79816513761,0.748513127992
643,Trinity Alps Unified,5337456,Trinity High,228,40.8289473684,0.41028128031
644,Pierce Joint Unified,635250,Pierce High,88,59.3068181818,0.428927680798
645,El Dorado Union High,930164,Union Mine High,967,56.3019648397,0.335960591133
646,Madera Unified,110965,Madera South High,445,33.5033707865,0.589822329458
647,Selma Unified,1036672,Selma High,448,53.1808035714,0.409964736662
648,Moreno Valley Unified,3330438,Valley View High,1021,42.5641527914,0.546990496304
649,Corona-Norco Unified,3330446,Centennial High,2202,55.2883742053,0.432162875041
650,Tamalpais Union High,2134419,San Andreas High (Continuatio,20,40.0,0.786662367672
651,Kern Union High,110999,Frontier High,2573,49.164788185,0.413674372848
652,Vacaville Unified,4837803,Vacaville High,1986,43.6621349446,0.570959803117
653,Rialto Unified,102830,Wilmer Amina Carter High,974,34.5154004107,0.666440562998
654,Beaumont Unified,3330479,Beaumont Senior High,1417,43.053634439,0.465511092089
655,Twin Rivers Unified,3436979,Rio Linda High,625,36.24,0.671213208902
656,San Francisco Unified,3830197,Independence High,27,29.5185185185,0.825506052539
657,Lake Elsinore Unified,3330487,Temescal Canyon High,1507,47.7299270073,0.453914327917
658,Wasco Union High,1536440,Wasco High,296,46.027027027,0.391639871383
659,Garden Grove Unified,3035581,Pacifica High,1910,64.990052356,0.475728758779
660,Temecula Valley Unified,3330495,Rancho Vista High,109,22.1743119266,0.408742194469
661,Hemet Unified,3330503,Helen Hunt Jackson Alternativ,155,34.8516129032,0.467771639042
662,El Rancho Unified,1932706,El Rancho High,1496,39.3315508021,0.730475398805
663,Riverside Unified,3330511,Opportunity Program,113,9.71681415929,0.55196454629
664,East Nicolaus Joint Union High,5132758,East Nicolaus High,253,62.371541502,0.361258278146
665,Tustin Unified,102871,Arnold O. Beckman High,2615,79.9862332696,0.624855443582
666,West Contra Costa Unified,733659,Kennedy High,120,14.1333333333,0.886746643816
667,Los Angeles County Office of Education,1995232,Special Education,24,36.5,0.755491167399
668,Murrieta Valley Unified,3330529,Murrieta Valley High,2445,58.8789366053,0.551023137622
669,Hemet Unified,3330537,West Valley High,481,51.0083160083,0.410739052903
670,San Francisco Unified,3830254,Burton (Phillip and Sala) Aca,322,32.3447204969,0.852908045296
671,Whittier Union High,1937903,Santa Fe High,880,53.4454545455,0.783517010062
672,Val Verde Unified,3330552,Rancho Verde High,1090,45.8706422018,0.553964887475
673,Fortuna Union High,1233402,Fortuna Union High,921,34.7068403909,0.516473887136
674,Val Verde Unified,3330560,Val Verde High,58,6.8275862069,0.624669797476
675,Los Angeles Unified,102913,Middle College High,54,31.3518518519,0.73945599022
676,Los Angeles Unified,102921,Harbor Teacher Preparation Ac,100,88.8,0.810384159139
677,San Francisco Unified,3830288,Balboa High,654,48.1865443425,0.857183118439
678,Jefferson Union High,4133393,Jefferson High,767,27.2007822686,0.809661649299
679,Palm Springs Unified,3330578,Cathedral City High,640,45.3375,0.696723575888
680,Corona-Norco Unified,3330586,Lee V. Pollard High (Cont.),193,17.3523316062,0.581043375328
681,Acalanes Union High,733725,Las Lomas High,2010,67.360199005,0.74777603349
682,East Side Union High,4330015,Yerba Buena High,477,38.4067085954,0.796362220492
683,East Side Union High,4330023,Santa Teresa High,2499,49.3385354142,0.723253757737
684,East Side Union High,4330031,Independence High,2071,46.4925156929,0.800276490201
685,Paso Robles Joint Unified,119354,Independence High,74,31.1756756757,0.421278073628
686,Temecula Valley Unified,3330636,Susan H. Nelson High,125,41.112,0.408742194469
687,Sweetwater Union High,3732047,"Palomar High, Cont.",60,13.6166666667,0.754016957886
688,Santa Monica-Malibu Unified,1938000,Santa Monica High,3030,62.3528052805,0.83513562224
689,San Francisco Unified,3830353,Intl Studies Academy,79,22.6075949367,0.938828162129
690,Stockton Unified,3930211,Jane Frederick High,15,7.0,0.702338562217
691,Murrieta Valley Unified,3330644,Creekside High,27,35.0,0.551023137622
692,Escondido Union High,3732054,"Valley High, Cont.",57,3.33333333333,0.369605142332
693,Kern Union High,1536606,West High,493,35.7464503043,0.40262955988
694,San Jose Unified,4330080,Gunderson High,594,40.6026936027,0.726104035234
695,Orange Unified,3035748,Richland Continuation High,104,11.3269230769,0.569069526537
696,Livermore Valley Joint Unified,130492,Phoenix High (Continuation),11,0.0,0.429708222812
697,Placentia-Yorba Linda Unified,119404,Yorba Linda High,2240,77.5080357143,0.502101078932
698,Desert Sands Unified,3330669,La Quinta High,1859,59.3179128564,0.441717002956
699,San Francisco Unified,3830387,Asawa (Ruth) San Francisco Sc,644,69.6040372671,0.886606782398
700,Riverside Unified,3330677,"Raincross High, Cont.",18,39.0,0.55196454629
701,San Francisco Unified,3830403,Marshall (Thurgood) High,107,27.3457943925,0.868364791399
702,Antelope Valley Union High,1995398,Highland High,3389,38.4493951018,0.419696176008
703,Sierra Unified,1036938,Sierra High,458,59.5829694323,0.390099741411
704,Corona-Norco Unified,3330701,Santiago High,3830,54.3255874674,0.432162875041
705,Antelope Valley Union High,1995406,Littlerock High,1070,28.1962616822,0.492362982929
706,Irvine Unified,3030467,Alternative Education-San Joa,15,73.0,0.528330977772
707,Torrance Unified,1938083,"Shery (Kurt T.) High, Cont.",61,16.5081967213,0.680197090568
708,Alhambra Unified,1995430,"Independence High, Alter.",14,14.0,0.663436301232
709,Perris Union High,3330727,Paloma Valley High,1750,53.1222857143,0.445681281176
710,Vallejo City Unified,4838058,"Peoples High, Cont.",17,6.0,0.70541958042
711,San Francisco County Office of Education,3830445,Civic Center Sec.,29,0.0,0.925450855764
712,Temecula Valley Unified,3330743,Chaparral High,3357,54.7759904677,0.423866370972
713,Los Angeles Unified,1995448,Francisco Bravo Medical Magne,368,64.9184782609,0.870950978694
714,Fallbrook Union High,3732179,Fallbrook High,1367,56.4652523775,0.408724700334
715,Los Angeles Unified,1995489,Los Angeles Unified Alternativ,392,11.7219387755,0.81433061866
716,Fallbrook Union High,3732195,"Ivy High, Cont.",13,15.0,0.408724700334
717,Santa Clara Unified,4338406,New Valley Cont. High,22,18.0,0.761659933896
718,Glendale Unified,1995497,Verdugo Academy,55,61.9090909091,0.66717603912
719,Biggs Unified,430827,Biggs High,37,37.8648648649,0.404551201011
720,Moreno Valley Unified,3330800,Bayside Community Day,14,0.0,0.600726019361
721,Chaffey Joint Union High,3633906,Montclair High,766,36.2637075718,0.684804437219
722,Baldwin Park Unified,1938166,Sierra Vista High,258,35.5542635659,0.761875699318
723,Fort Bragg Unified,2331361,Fort Bragg High,234,47.5085470085,0.695269788448
724,Campbell Union High,4330239,Leigh High,2242,52.6677074041,0.741318214033
725,Palm Springs Unified,3330818,Desert Hot Springs High,181,33.0662983425,0.528595296234
726,Santa Clara Unified,4330247,Wilson Alternative,43,21.0697674419,0.768776432842
727,Monterey Peninsula Unified,2732808,Monterey High,996,52.4558232932,0.678728493172
728,Bellflower Unified,1938190,Somerset Continuation High,45,2.13333333333,0.728351881293
729,San Lorenzo Valley Unified,4436754,San Lorenzo Valley High,853,46.5427901524,0.825955943475
730,Long Beach Unified,1995539,Calif Acad Math and Science,505,94.9069306931,0.641695637546
731,Liberty Union High,733980,Liberty High,1923,46.6063442538,0.571727092258
732,El Segundo Unified,1932763,El Segundo High,1447,71.6337249482,0.697785277368
733,Riverside Unified,3330859,Martin Luther King Jr. High,2947,58.0003393281,0.529643427355
