,District,School Code,School Name,number,score,vote
85,Napa Valley Unified,121087,American Canyon High,128,30.5,0.717882632831
86,Kern Union High,1530112,Vista West Continuation,11,0.0,0.184210526316
87,Bellflower Unified,1935618,Mayfair High,494,31.6761133603,0.728351881293
88,Los Angeles Unified,1931526,Carson Senior High,493,17.2048681542,0.776502242152
89,San Francisco Unified,102103,Jordan (June) School for Equi,58,15.4655172414,0.857183118439
90,Tustin Unified,3032109,Foothill High,34,73.5294117647,0.624855443582
91,Sacramento City Unified,3434768,Kennedy (John F.) High,396,24.1691919192,0.746039824416
92,San Francisco Unified,3830353,Intl Studies Academy,70,14.4,0.938828162129
93,Fresno Unified,1031897,Edison High,576,25.9322916667,0.443277310924
94,Glendora Unified,1933597,Glendora High,36,50.1388888889,0.519502353732
95,Arcadia Unified,1930288,Arcadia High,37,61.9189189189,0.641412361689
96,Hesperia Unified,3630472,Mojave High,13,8.0,0.346627880273
97,San Juan Unified,3432838,Encina Preparatory High,172,12.0988372093,0.742994588094
98,Folsom-Cordova Unified,3434792,"Kinney High, Cont.",29,10.5517241379,0.513401072086
99,East Side Union High,4330023,Santa Teresa High,102,46.1568627451,0.723253757737
100,Riverside Unified,3336492,Ramona High,145,28.2344827586,0.554218787348
101,Compton Unified,1931567,Centennial High,432,8.33101851852,0.843711153803
102,Novato Unified,2132272,Novato High,55,23.7636363636,0.740899191039
103,Livermore Valley Joint Unified,134536,Livermore High,13,38.0,0.429708222812
104,Fullerton Joint Union High,3037496,Troy High,14,93.0,0.591143294806
105,Riverside Unified,3330362,Summit View Ind. Stdy.,11,9.0,0.55196454629
106,Fresno Unified,1032507,Fresno High,226,12.9424778761,0.571761688236
107,South San Francisco Unified,4137279,South San Francisco High,15,47.0,0.823785517874
108,Temecula Valley Unified,3330370,Temecula Valley High,110,49.1,0.408742194469
109,Turlock Unified,5030283,Pitman (John H.) High,12,33.0,0.434776749618
110,Kern Union High,1536325,Vista High (Continuation),11,0.0,0.608172969093
111,Oakland Unified,135905,Oakland High,624,9.62019230769,0.925277728796
112,Natomas Unified,102236,Inderkum High,414,25.2149758454,0.673297678059
113,Bonita Unified,1937739,San Dimas High,25,31.56,0.532519190509
114,San Jose Unified,4335949,Pioneer High,25,68.2,0.722009598445
115,Upland Unified,3637584,Upland High,397,28.274559194,0.610185756392
116,Desert Sands Unified,3330388,Palm Desert High,49,42.4897959184,0.505620848237
117,Corona-Norco Unified,3330446,Centennial High,400,35.1275,0.432162875041
118,Moreno Valley Unified,3330396,Canyon Springs High,685,28.6291970803,0.601864262215
119,San Joaquin County Office of Education,3930468,San Joaquin County Community,127,1.44881889764,0.484574111335
120,Clovis Unified,1030501,Buchanan High,44,72.7954545455,0.398396767466
121,San Diego Unified,3737962,Garfield High,14,21.0,0.703490464196
122,Jurupa Unified,3330412,Jurupa Valley High,13,31.0,0.58273381295
123,Albany City Unified,130450,Albany High,46,47.8260869565,0.893089005236
124,Sequoia Union High,4136693,Sequoia High,11,45.0,0.786446020489
125,Tustin Unified,3037553,Tustin High,86,38.4186046512,0.624855443582
126,San Leandro Unified,137588,San Leandro High,694,22.476945245,0.737482842991
127,Madera Unified,110965,Madera South High,55,28.9818181818,0.589822329458
128,Kern Union High,1532290,East Bakersfield High,50,27.98,0.288645690834
129,Moreno Valley Unified,3330438,Valley View High,531,28.7570621469,0.546990496304
130,Sweetwater Union High,3731064,Chula Vista Senior High,91,48.4835164835,0.754016957886
131,Sacramento City Unified,108951,Arthur A. Benjamin Health Pro,91,25.1648351648,0.813576409309
132,Long Beach Unified,1935758,Millikan High,480,29.75625,0.575231756596
133,Charter Oak Unified,1931666,Charter Oak High,51,35.1568627451,0.544794738036
134,Kern Union High,110999,Frontier High,25,60.08,0.413674372848
135,Pasadena Unified,1931674,Marshall Fundamental,126,43.7936507937,0.640983033059
136,Chaffey Joint Union High,3637659,"Valley View High, Cont.",39,0.0,0.740069892208
137,Long Beach Unified,1939875,Wilson High,651,28.4669738863,0.742538438348
138,Vacaville Unified,4837803,Vacaville High,167,26.9760479042,0.570959803117
139,Washington Unified,5735154,River City Senior High,160,23.59375,0.782843431314
140,Los Angeles Unified,1937838,San Pedro Senior High,322,24.3074534161,0.721876046901
141,Beaumont Unified,3330479,Beaumont Senior High,179,40.7932960894,0.465511092089
142,Desert Sands Unified,3333192,Indio High,11,55.0,0.680439104503
143,Twin Rivers Unified,3436979,Rio Linda High,114,22.2807017544,0.671213208902
144,Oxnard Union High,5630389,Pacifica,42,64.1666666667,0.647087467283
145,Lake Elsinore Unified,3330487,Temescal Canyon High,109,34.752293578,0.453914327917
146,Wasco Union High,1536440,Wasco High,27,29.6666666667,0.391639871383
147,Los Angeles Unified,1931708,Chatsworth Senior High,257,28.3112840467,0.545961333175
148,San Francisco Unified,3830205,Wallenberg (Raoul) Traditiona,57,31.7192982456,0.885810926529
149,Kern County Office of Education,1530302,Kern County Juvenile Court,32,3.28125,0.42465976693
150,Manhattan Beach Unified,1935808,Mira Costa High,126,67.373015873,0.682744775044
151,Sweetwater Union High,3733953,Mar Vista Senior High,50,39.78,0.669663669664
152,Marysville Joint Unified,5835202,Marysville High,11,45.0,0.226726726727
153,Riverside County Office of Education,3330123,Riverside County Juvenile Cou,13,0.0,0.666864608076
154,Kern County Office of Education,1530310,Kern County Community,152,3.38157894737,0.42465976693
155,Santa Barbara Unified,4235727,Santa Barbara Senior High,11,18.0,0.772852128796
156,Sacramento City Unified,3430865,West Campus,63,77.7142857143,0.797459584296
157,Tustin Unified,102871,Arnold O. Beckman High,36,64.1111111111,0.624855443582
158,Elk Grove Unified,3430873,Franklin High,513,39.5087719298,0.635654169855
159,Oakland Unified,100826,Mandela High,55,7.4,0.88386797378
160,West Contra Costa Unified,733659,Kennedy High,286,7.72027972028,0.886746643816
161,William S. Hart Union High,1931740,Saugus High,45,48.8,0.45738545338
162,San Ramon Valley Unified,113118,Dougherty Valley High,83,60.3373493976,0.711773832098
163,Murrieta Valley Unified,3330529,Murrieta Valley High,75,42.56,0.551023137622
164,Central Unified,1030626,Central High East Campus,490,23.9081632653,0.586681844052
165,Los Angeles Unified,1933795,Ulysses S. Grant Senior High,124,26.4516129032,0.743107540624
166,Los Angeles Unified,1939941,John F. Kennedy High,42,45.1666666667,0.607977991747
167,West Covina Unified,1939537,West Covina High,112,54.2678571429,0.722227984649
168,Kern Union High,1530344,Stockdale High,148,38.5945945946,0.815833333333
169,Hemet Unified,3330537,West Valley High,197,28.1776649746,0.410739052903
170,San Bernardino County Office of Educatio,123372,High Desert Assessment Ctr.,26,15.0,0.285087719298
171,San Francisco Unified,3830254,Burton (Phillip and Sala) Aca,107,10.5046728972,0.852908045296
172,Whittier Union High,1937903,Santa Fe High,38,52.7105263158,0.783517010062
173,Oxnard Union High,5634548,Oxnard High,54,40.4074074074,0.647087467283
174,Los Angeles Unified,106997,Orthopaedic Hospital,13,62.0,0.904467987103
175,Val Verde Unified,3330552,Rancho Verde High,828,35.1678743961,0.553964887475
176,Los Angeles Unified,1935865,James Monroe High,55,29.0545454545,0.706802053886
177,Kern Union High,1530385,Ridgeview High,233,30.2231759657,0.441355674029
178,Mt. Diablo Unified,731646,College Park High,37,48.7297297297,0.706974540128
179,Val Verde Unified,3330560,Val Verde High,71,5.6338028169,0.624669797476
180,Kern Union High,1530369,Centennial High,13,69.0,0.298972449739
181,Las Virgenes Unified,1931781,Calabasas High,56,51.8392857143,0.64766536965
182,Hemet Unified,113159,Tahquitz High,176,16.4204545455,0.410739052903
183,Los Angeles Unified,102921,Harbor Teacher Preparation Ac,66,90.9696969697,0.810384159139
184,Santa Rosa High,4934154,Montgomery High,27,21.8888888889,0.769560606759
185,Palm Springs Unified,3330818,Desert Hot Springs High,130,26.2538461538,0.528595296234
186,Shasta Union High,4532750,Enterprise High,12,75.0,0.295739575316
187,San Francisco Unified,3830288,Balboa High,90,6.73333333333,0.857183118439
188,Mt. Diablo Unified,737809,Ygnacio Valley High,31,41.935483871,0.699944842802
189,Palm Springs Unified,3330578,Cathedral City High,39,56.4358974359,0.696723575888
190,Fresno Unified,1030675,Sunnyside High,323,23.4241486068,0.568887253098
191,Rialto Unified,102830,Wilmer Amina Carter High,724,21.0096685083,0.666440562998
192,East Side Union High,4330031,Independence High,102,20.9705882353,0.800276490201
193,Corona-Norco Unified,3330586,Lee V. Pollard High (Cont.),36,0.0,0.581043375328
194,Clovis Unified,1030683,Clovis East High,61,54.2295081967,0.398396767466
195,Los Angeles Unified,1933852,Alexander Hamilton Senior Hig,1036,28.3088803089,0.816042024447
196,Acalanes Union High,733725,Las Lomas High,17,59.0,0.74777603349
197,Perris Union High,113191,Heritage High,218,35.0366972477,0.502294893861
198,Oakland Unified,102954,Business & Information Tech,41,8.12195121951,0.879256384577
199,San Diego Unified,107052,San Diego Business,41,38.7804878049,0.703490464196
200,Claremont Unified,1931823,Claremont High,183,36.0601092896,0.593502314996
201,Oakland Unified,102962,E. Oakland Sch. of the Arts,64,11.4375,0.879256384577
202,Monrovia Unified,1935923,Monrovia High,199,40.8391959799,0.687778528022
203,Val Verde Unified,109108,Citrus Hill High,285,25.9228070175,0.599527085125
204,San Diego Unified,107086,Kearny SCT,84,41.9285714286,0.63646714996
205,Hemet Unified,3332673,Hemet High,123,33.2682926829,0.399497487437
206,Pasadena Unified,1936822,Pasadena High,374,25.7620320856,0.689621329844
207,San Diego Unified,107078,Kearny Digital Media & Design,73,35.5479452055,0.63646714996
208,Berkeley Unified,134924,Berkeley Technology,47,4.93617021277,0.95595970901
209,William S. Hart Union High,1933902,Hart (William S.) Senior High,24,58.0,0.493247068338
210,San Diego County Office of Education,124685,East Region Community-La Mesa,14,14.0,0.613442403744
211,Santa Monica-Malibu Unified,1938000,Santa Monica High,350,26.1628571429,0.83513562224
212,Fresno Unified,1030584,Cambridge Cont. High,44,4.5,0.568887253098
213,San Lorenzo Unified,137810,San Lorenzo High,327,19.1681957187,0.789598540146
214,Santa Rosa High,4936803,Santa Rosa High,30,46.8,0.776655629139
215,San Diego Unified,107094,Kearny International Business,13,69.0,0.63646714996
216,Los Angeles Unified,1931864,Grover Cleveland High,138,55.7971014493,0.695140327745
217,San Francisco County Office of Education,3830361,San Francisco Court,24,0.0,0.845952534595
218,Kern Union High,1536606,West High,379,18.8918205805,0.40262955988
219,San Jose Unified,4330080,Gunderson High,75,29.9333333333,0.726104035234
220,Sacramento City Unified,3431012,Burbank (Luther) High,341,16.2258064516,0.810262114997
221,Los Angeles Unified,1932391,West Hollywood Opportunity,11,18.0,0.843086361491
222,Kern Union High,1530476,Liberty High,44,52.1363636364,0.298972449739
223,Desert Sands Unified,3330669,La Quinta High,63,58.8253968254,0.441717002956
224,San Dieguito Union High,3730033,Torrey Pines High,12,67.0,0.639365324083
225,Sweetwater Union High,3738226,Sweetwater High,11,55.0,0.754522217853
226,Sweetwater Union High,3738234,Montgomery Senior High,12,67.0,0.653173965448
227,Centinela Valley Union High,1933951,Hawthorne High,397,16.0705289673,0.874346343312
228,San Francisco Unified,3830403,Marshall (Thurgood) High,111,8.14414414414,0.868364791399
229,San Bernardino City Unified,3635844,San Bernardino High,393,14.631043257,0.661103761745
230,Antelope Valley Union High,1995398,Highland High,652,31.013803681,0.419696176008
231,San Francisco Unified,3830064,"Downtown High, Cont.",26,0.0,0.938828162129
232,Escondido Union High,3730058,San Pasqual High,29,48.4827586207,0.515933646186
233,Corona-Norco Unified,3330701,Santiago High,352,45.7215909091,0.432162875041
234,Antelope Valley Union High,1995406,Littlerock High,133,20.4586466165,0.492362982929
235,Grossmont Union High,3730066,Valhalla High,101,32.6732673267,0.44045616003
236,San Diego Unified,3730884,Scripps Ranch High,128,59.203125,0.602946365561
237,Poway Unified,3730074,Mt. Carmel High,80,48.125,0.590174713507
238,West Contra Costa Unified,735902,Richmond High,107,7.58878504673,0.886746643816
239,Los Angeles Unified,1938885,University Senior High,513,27.955165692,0.816501215559
240,Torrance Unified,1938083,"Shery (Kurt T.) High, Cont.",12,8.0,0.680197090568
241,Perris Union High,3330727,Paloma Valley High,120,39.1,0.445681281176
242,San Diego Unified,107177,Crawford Multimedia and Visua,54,25.6851851852,0.727572685539
243,Vallejo City Unified,4838058,"Peoples High, Cont.",42,0.0,0.70541958042
244,Inglewood Unified,1936046,Morningside High,438,14.6849315068,0.838403294368
245,San Diego Unified,107185,Crawford CHAMPS,127,27.5905511811,0.727572685539
246,Los Angeles Unified,1931955,"Ellington (Duke) High, Cont.",16,6.0,0.73945599022
247,Temecula Valley Unified,3330743,Chaparral High,151,44.9536423841,0.423866370972
248,San Diego Unified,107193,Crawford Law and Business,52,23.0961538462,0.727572685539
249,Compton Unified,1931963,Compton High,496,7.56451612903,0.898423817863
250,Mt. Diablo Unified,731836,Concord High,31,32.1612903226,0.66013560674
251,Kern Union High,1532605,Foothill High,44,34.1590909091,0.288645690834
252,San Diego Unified,107201,Crawford IDEA,50,19.7,0.727572685539
253,Santa Rosa High,4930244,Carrillo (Maria) High,38,48.3157894737,0.760627802691
254,Oakland Unified,101063,College Prep. and Architecture,26,12.5,0.92997246108
255,Oxnard Union High,5634761,Rio Mesa High,73,49.301369863,0.733040003592
256,Fresno Unified,1032911,Herbert Hoover High,280,16.4464285714,0.574914546145
257,Los Angeles Unified,1934033,Hollywood Senior High,236,36.6059322034,0.869295923769
258,Fallbrook Union High,3732179,Fallbrook High,27,48.0,0.408724700334
259,Oakland Unified,137943,Skyline High,645,20.8666666667,0.773475898939
260,Oakland Unified,6114011,"Independent Study, Sojourner",84,5.88095238095,0.879256384577
261,Salinas Union High,2733178,North Salinas High,39,49.6666666667,0.766725159026
262,Los Angeles Unified,1995489,Los Angeles Unified Alternativ,75,16.6533333333,0.81433061866
263,Vallejo City Unified,4830147,Bethel (Jesse M.) High,547,27.0402193784,0.737650351766
264,Sacramento County Office of Education,106278,El Centro Jr./Sr. High,23,15.7826086957,0.642857142857
265,Pasadena Unified,1936103,John Muir High,399,18.0701754386,0.669747025528
266,Elk Grove Unified,3432572,Elk Grove High,119,40.4033613445,0.53358802929
267,Moreno Valley Unified,3330800,Bayside Community Day,26,3.76923076923,0.600726019361
268,Chaffey Joint Union High,3633906,Montclair High,85,36.5764705882,0.684804437219
269,San Diego Unified,3734654,Morse High,394,19.0355329949,0.762409667101
270,Victor Valley Union High,3638012,Victor Valley High,904,19.578539823,0.447736654306
271,San Diego Unified,3730173,Serra High,285,29.5438596491,0.582085269983
272,Folsom-Cordova Unified,3433216,Folsom High,52,71.1346153846,0.496486605182
273,Glendale Unified,1934082,Herbert Hoover High,12,67.0,0.657273715262
274,San Diego Unified,3731213,Clairemont High,13,23.0,0.604657849339
275,San Diego Unified,3730181,Mira Mesa High,194,41.1546391753,0.620477794411
276,Monterey Peninsula Unified,2732808,Monterey High,14,43.0,0.678728493172
277,Bellflower Unified,1938190,Somerset Continuation High,17,12.0,0.728351881293
278,Long Beach Unified,1995539,Calif Acad Math and Science,158,86.753164557,0.641695637546
279,Tulare Joint Union High,116368,Mission Oak High,15,40.0,0.509095204347
280,Liberty Union High,733980,Liberty High,98,35.4285714286,0.571727092258
281,Los Angeles Unified,1936160,Nathaniel Narbonne Senior Hig,756,30.0238095238,0.690962980886
282,Fontana Unified,3630555,Fontana Miller (A. B.) High,301,26.926910299,0.598276322822
283,Salinas Union High,2734556,Salinas High,27,55.7777777778,0.752533507682
284,Riverside Unified,3330859,Martin Luther King Jr. High,455,41.0945054945,0.529643427355
285,Liberty Union High,733998,La Paloma High (Continuation),26,0.0,0.571727092258
286,Twin Rivers Unified,3433265,Foothill High,252,18.8134920635,0.542284984841
287,Long Beach Unified,1995570,Educational Partnership High,60,8.5,0.727155394941
288,Twin Rivers Unified,3430881,Vista Nueva Career and Tech,12,8.0,0.606024488027
289,Covina-Valley Unified,1932086,Covina High,13,69.0,0.70250079139
290,Kern Union High,1534775,North High,13,23.0,0.184210526316
291,Los Alamitos Unified,3033917,Los Alamitos High,98,62.4081632653,0.515223440825
292,Jefferson Union High,4137790,Westmoor High,11,18.0,0.776695791369
293,Lodi Unified,3930278,Plaza Robles Continuation High,15,7.0,0.613983375582
294,Roseville Joint Union High,3130176,Woodcreek High,45,51.1555555556,0.516927675612
295,Palos Verdes Peninsula Unified,1995588,Palos Verdes Penins. High,95,66.3578947368,0.558045395403
296,Fontana Unified,3630902,Kaiser (Henry J.) High,201,31.4776119403,0.782992589478
297,Placentia-Yorba Linda Unified,3038023,Valencia High,25,71.84,0.503782332845
298,ABC Unified,1930056,Cerritos High,143,56.7832167832,0.669346150659
299,Campbell Union High,4338505,Westmont High,65,30.6923076923,0.759295386734
300,Monterey Peninsula Unified,111435,Marina High,74,38.0810810811,0.751621643813
301,Oakland Unified,100834,Media College Preparatory,110,4.72727272727,0.88386797378
302,Kern Union High,1530708,Bakersfield High,447,26.2393736018,0.42465976693
303,Fairfield-Suisun Unified,4836003,Sem Yeto Continuation High,126,3.42857142857,0.649664153932
304,Los Angeles Unified,1932128,Crenshaw Senior High,1178,9.64176570458,0.878698742865
305,East Side Union High,4335907,Piedmont Hills High,92,32.75,0.675513501039
306,Grossmont Union High,3732336,Granite Hills High,69,43.4492753623,0.44045616003
307,San Bernardino City Unified,3636081,San Gorgonio High,446,21.6771300448,0.563017261764
308,Los Angeles Unified,1930387,Central High,29,3.51724137931,0.846559206448
309,Solano County Office of Education,4830071,Solano Juvenile Detention Fac,12,8.0,0.649664153932
310,Placentia-Yorba Linda Unified,3031929,El Dorado High,13,85.0,0.503782332845
311,San Juan Unified,3435930,Mira Loma High,104,34.4807692308,0.613677778969
312,Manteca Unified,3935103,Manteca High,77,27.7922077922,0.507855822551
313,Milpitas Unified,4334470,Milpitas High,97,35.9690721649,0.761451562984
314,Los Angeles Unified,109447,Santee Education Complex,134,6.92537313433,0.922107850668
315,Vacaville Unified,4830089,Wood (Will C.) High,180,24.9722222222,0.533185589272
316,San Diego Unified,3730314,University City High,127,36.2677165354,0.535812574977
317,Poway Unified,118935,Del Norte High,35,45.6285714286,0.480098943108
318,Clovis Unified,1031053,Clovis High,45,71.1111111111,0.398396767466
319,Moreno Valley Unified,3330958,March Valley,27,7.22222222222,0.600726019361
320,Lodi Unified,3934759,Tokay High,13,69.0,0.41589295467
321,San Francisco Unified,3834769,O'Connell (John) Alternative,73,11.1369863014,0.927743252017
322,Clovis Unified,113555,Clovis North High,64,67.46875,0.405669291339
323,Torrance Unified,1936277,North High,213,37.9107981221,0.695008146941
324,Inglewood Unified,1934231,Inglewood High,810,10.750617284,0.841366589141
325,Oakland Unified,107417,Leadership Prep High,76,7.82894736842,0.879256384577
326,Sacramento City Unified,3435419,McClatchy (C. K.) High,216,24.7037037037,0.813576409309
327,San Diego Unified,3734431,Mission Bay High,199,15.6884422111,0.655699070927
328,Culver City Unified,1932201,Culver City High,650,40.6415384615,0.783232413541
329,Los Angeles Unified,119727,Ramon C. Cortines School of V,201,32.8706467662,0.854956965253
330,Jurupa Unified,3337136,Rubidoux High,45,35.5111111111,0.588575560376
331,Roseville Joint Union High,3130184,Granite Bay High,13,54.0,0.402407566638
332,Torrance Unified,1938356,South High,39,74.4358974359,0.613316134154
333,Ventura Unified,5630793,Buena High,53,36.0,0.640656361139
334,Fremont Union High,4332474,Fremont High,40,34.95,0.813534708103
335,Visalia Unified,5434527,Redwood High,25,47.76,0.573157315732
336,San Ramon Valley Unified,730051,California High,30,53.6,0.689691871072
337,Covina-Valley Unified,1938372,South Hills High,48,54.2291666667,0.70250079139
338,Roseville Joint Union High,3135308,Oakmont High,42,35.6666666667,0.443457698371
339,San Bernardino County Office of Educatio,107466,Community/Independent Altern.,11,9.0,0.743398985121
340,Campbell Union High,4331955,Del Mar High,39,35.7435897436,0.769785351466
341,South San Francisco Unified,4132551,El Camino High,23,30.1304347826,0.823785517874
342,Los Angeles Unified,101329,William J. Johnston Community,23,4.17391304348,0.721876046901
343,Los Angeles Unified,1930403,Whitney Young Continuation,13,15.0,0.878698742865
344,Shasta Union High,4537304,Shasta High,16,38.0,0.35168792198
345,Conejo Valley Unified,5630116,Westlake High,46,69.847826087,0.53258887876
346,Palm Springs Unified,3335130,Palm Springs High,150,28.1266666667,0.614053395947
347,Los Angeles Unified,1936350,North Hollywood Senior High,150,40.28,0.806232062321
348,Bonita Unified,1931088,Bonita High,44,61.3636363636,0.532519190509
349,Lynwood Unified,109538,Marco Antonio Firebaugh High,112,14.6339285714,0.818173573955
350,Los Angeles Unified,107003,Northridge Academy High,47,36.2553191489,0.746801978509
351,Anaheim Union High,3033784,Loara High,31,52.0322580645,0.639949943388
352,Southern Kern Unified,1534957,Rosamond High,56,32.2142857143,0.479087452471
353,Antioch Unified,730101,Live Oak High (Continuation),16,0.0,0.671317619435
354,Roseville Joint Union High,3136504,Roseville High,43,32.3488372093,0.465835086665
355,Centinela Valley Union High,1930239,Lloyde (R. K.) High,68,9.35294117647,0.75959933222
356,Sweetwater Union High,3731627,Otay Ranch Senior High,152,46.6710526316,0.675064800415
357,West Contra Costa Unified,732164,De Anza Senior High,259,18.6911196911,0.8259762309
