,District,District Code,School Code,School Name,number,score,vote
445,Saddleback Valley Unified,73635,3034956,Mission Viejo High,122,87.4754098361,0.475959441779
446,Santa Ana Unified,66670,108365,Segerstrom High,173,89.710982659,0.673099513341
447,San Dieguito Union High,68346,106328,Canyon Crest Academy,237,96.6540084388,0.639365324083
448,Natomas Unified,75283,102236,Inderkum High,214,52.6355140187,0.673297678059
449,Manteca Unified,68593,3932001,East Union High,28,71.6428571429,0.507855822551
450,Redlands Unified,67843,3635042,Redlands Senior High,244,75.5614754098,0.560438237419
451,Poway Unified,68296,3735867,Poway High,95,83.9263157895,0.473045822102
452,Kern Union High,63529,100198,Golden Valley High,11,27.0,0.568197553658
453,Davis Joint Unified,72678,5732201,Davis Senior High,201,78.0298507463,0.521778584392
454,Stockton Unified,68676,3937406,Stagg Senior High,112,37.875,0.594881537774
455,Huntington Beach Union High,66548,3032943,Huntington Beach High,161,90.0062111801,0.452202878512
456,Northern Humboldt Union High,62687,1230705,Arcata High,12,100.0,0.84499448597
457,Modesto City High,71175,5031802,Thomas Downey High,28,46.5,0.503361941726
458,Fresno Unified,62166,1030295,Duncan (Erma) Polytechnical Hi,250,34.612,0.538850876371
459,San Bernardino City Unified,67876,3631082,Arroyo Valley,12,58.0,0.736587270597
460,Twin Rivers Unified,76505,3434370,Highlands High,27,40.5555555556,0.512501104338
461,Alameda City Unified,61119,106401,Alameda Science and Technolog,55,87.3818181818,0.891270112975
462,Fullerton Joint Union High,66514,3037090,Sonora High,145,82.075862069,0.532154474935
463,Newport-Mesa Unified,66597,3035045,Newport Harbor High,14,86.0,0.47624178429
464,Chino Valley Unified,67678,3631017,Chino Hills High,284,84.0915492958,0.56642519685
465,San Mateo Union High,69047,4130738,Capuchino High,79,62.0,0.773506840174
466,Acalanes Union High,61630,731125,Campolindo High,127,96.968503937,0.704480874317
467,Lodi Unified,68585,3930443,Middle College High,69,96.9855072464,0.594881537774
468,Stockton Unified,68676,3932100,Edison High,129,26.6666666667,0.651608986035
469,Cabrillo Unified,68890,4132817,Half Moon Bay High,11,64.0,0.779235816287
470,Chaffey Joint Union High,67652,3631058,Los Osos High,261,80.5938697318,0.432260912753
471,Fowler Unified,62158,1032150,Fowler High,49,52.9387755102,0.46937099688
472,Alvord Unified,66977,3330008,La Sierra High,128,67.796875,0.641564318035
473,Hanford Joint Union High,63925,1630169,Hanford West High,11,73.0,0.41235459286
474,Irvine Unified,73650,3035102,University High,898,86.5367483296,0.631859982201
475,Morgan Hill Unified,69583,102368,Ann Sobrato High,108,81.3518518519,0.62508259548
476,Anaheim Union High,66431,3033057,Katella High,61,65.5737704918,0.570533680443
477,Washington Unified,76778,1038306,Washington High,92,27.1630434783,0.443277310924
478,Fresno Unified,62166,1034214,McLane High,333,29.7567567568,0.638969873664
479,Riverside Unified,67215,3330024,Arlington High,39,74.3846153846,0.512108731466
480,Center Joint Unified,73973,3430378,Center High,72,50.2916666667,0.514728477984
481,San Mateo Union High,69047,4130472,Burlingame High,125,78.384,0.771918338194
482,San Rafael City High,65466,2134005,Terra Linda High,68,76.7058823529,0.815808609657
483,Madera Unified,65243,2035707,Madera High,26,50.1538461538,0.589822329458
