,District,District Code,School Code,School Name,number,score,vote
144,Petaluma Joint Union High,70862,4930012,Casa Grande High,67,89.5671641791,0.76189277624
145,Simi Valley Unified,72603,5630322,Santa Susana High,112,83.0,0.510060259422
146,Conejo Valley Unified,73759,5630116,Westlake High,375,92.1866666667,0.53258887876
147,Oakland Unified,61259,135905,Oakland High,41,44.0975609756,0.925277728796
148,Moorpark Unified,73940,5633250,Moorpark High,140,74.8571428571,0.518262586377
149,San Jose Unified,69666,4333795,Lincoln (Abraham) High,28,78.6071428571,0.806573310314
150,Capistrano Unified,66464,3030756,Tesoro,180,93.6111111111,0.436565696302
151,Capistrano Unified,66464,113381,San Juan Hills High,15,100.0,0.43391730904
152,Cabrillo Unified,68890,4132817,Half Moon Bay High,11,64.0,0.779235816287
153,Roseville Joint Union High,66928,116459,Antelope High,64,65.625,0.514728477984
154,Orange County Department of Education,10306,3030764,Access County Community,46,13.0652173913,0.554275122895
155,Huntington Beach Union High,66548,3038445,Westminster High,329,71.9361702128,0.601399900892
156,Lucia Mar Unified,68759,4030557,Arroyo Grande High,13,85.0,0.530927105449
157,East Side Union High,69427,4337903,Silver Creek High,689,67.4949201742,0.772476732629
158,Washington Unified,72694,5735154,River City Senior High,32,56.375,0.782843431314
159,Murrieta Valley Unified,75200,3330529,Murrieta Valley High,53,86.8301886792,0.551023137622
160,Mt. Diablo Unified,61754,731380,Clayton Valley High,85,69.4705882353,0.66013560674
161,Sequoia Union High,69062,4136693,Sequoia High,56,91.0535714286,0.786446020489
162,Modesto City High,71175,121129,Gregori High,40,62.75,0.624695161083
163,San Ramon Valley Unified,61804,736504,San Ramon Valley High,147,89.1768707483,0.628745690798
164,Elk Grove Unified,67314,105916,Monterey Trail High,210,53.2952380952,0.53358802929
165,San Diego Unified,68338,3730173,Serra High,90,77.7444444444,0.582085269983
166,San Marcos Unified,73791,105726,Mission Hills High,68,83.9264705882,0.485431302545
167,Napa Valley Unified,66266,121087,American Canyon High,63,72.8412698413,0.717882632831
168,Folsom-Cordova Unified,67330,3433216,Folsom High,318,85.3364779874,0.496486605182
169,Fremont Union High,69468,4333316,Homestead High,1104,83.6875,0.810852120749
170,San Diego Unified,68338,3730181,Mira Mesa High,271,74.1586715867,0.620477794411
171,Riverside Unified,67215,3334406,North (John W.) High,97,84.6288659794,0.6940433213
172,Huntington Beach Union High,66548,3030145,Ocean View High,41,83.0,0.540354981437
173,Monterey Peninsula Unified,66092,2732808,Monterey High,63,81.0952380952,0.678728493172
174,Sweetwater Union High,68411,111831,Olympian High,44,66.1818181818,0.675064800415
175,West Contra Costa Unified,61796,732941,El Cerrito Senior High,134,61.3507462687,0.889901823282
176,San Rafael City High,65466,2133262,San Rafael High,11,82.0,0.765390856161
177,Tustin Unified,73643,3032109,Foothill High,141,87.9290780142,0.624855443582
178,Sacramento City Unified,67439,3434768,Kennedy (John F.) High,290,65.9793103448,0.746039824416
179,Shasta Union High,70136,4537304,Shasta High,13,92.0,0.35168792198
180,Grossmont Union High,68130,3730702,West Hills High,11,64.0,0.371937452964
181,Poway Unified,68296,3730819,Rancho Bernardo High,511,80.7397260274,0.555760188088
182,Livermore Valley Joint Unified,61200,133397,Granada High,88,87.3181818182,0.429708222812
183,Fremont Union High,69468,4331799,Cupertino High,1503,85.9115103127,0.810852120749
184,Irvine Unified,73650,3030657,Northwood High,1351,88.3974833457,0.627551020408
185,Elk Grove Unified,67314,3430170,Valley High,12,67.0,0.810262114997
186,East Side Union High,69427,4330031,Independence High,798,63.3233082707,0.800276490201
187,Benicia Unified,70524,4831004,Benicia High,108,88.7962962963,0.689301416707
188,Visalia Unified,72256,5430046,Golden West High,14,71.0,0.464601769912
189,San Lorenzo Unified,61309,130849,Arroyo High,206,75.7038834951,0.789598540146
190,East Side Union High,69427,4335907,Piedmont Hills High,1193,74.9027661358,0.675513501039
191,Chaffey Joint Union High,67652,3630373,Etiwanda High,162,85.2222222222,0.52787952788
192,Rocklin Unified,75085,3130150,Rocklin High,77,81.6493506494,0.451236019092
193,Vista Unified,68452,3730728,Rancho Buena Vista High,48,68.8125,0.523737297133
194,East Side Union High,69427,4330023,Santa Teresa High,409,77.3936430318,0.723253757737
195,Huntington Beach Union High,66548,3034410,Marina High,463,79.5161987041,0.482646691635
196,Riverside Unified,67215,3330859,Martin Luther King Jr. High,205,80.1951219512,0.529643427355
197,San Diego Unified,68338,3732781,Henry High,167,68.497005988,0.645101219439
198,Apple Valley Unified,75077,3630894,Granite Hills High,13,85.0,0.285087719298
199,Novato Unified,65417,2132272,Novato High,40,80.3,0.740899191039
200,Twin Rivers Unified,76505,3433265,Foothill High,12,58.0,0.542284984841
201,Fremont Unified,61176,134452,Kennedy (John F.) High,266,62.7255639098,0.722321695016
202,Irvine Unified,73650,3035102,University High,1698,85.109540636,0.631859982201
203,Chico Unified,61424,437558,Pleasant Valley High,59,78.1016949153,0.611191139281
204,Fullerton Joint Union High,66514,3037496,Troy High,1459,95.186429061,0.591143294806
205,Rocklin Unified,75085,108084,Whitney High,118,72.813559322,0.451236019092
206,Cotati-Rohnert Park Unified,73882,4935482,Rancho Cotate High,43,54.6744186047,0.729064800041
207,Poway Unified,68296,3735867,Poway High,114,87.6403508772,0.473045822102
208,Los Alamitos Unified,73924,3033917,Los Alamitos High,473,85.2558139535,0.515223440825
209,Sanger Unified,62414,1036094,Sanger High,42,68.880952381,0.374449339207
210,South San Francisco Unified,69070,4137279,South San Francisco High,121,75.8016528926,0.823785517874
211,Roseville Joint Union High,66928,3130176,Woodcreek High,76,73.8026315789,0.516927675612
212,Temecula Valley Unified,75192,3330370,Temecula Valley High,62,70.7580645161,0.408742194469
213,Piedmont City Unified,61275,136515,Piedmont High,188,90.9946808511,0.855087197935
214,East Side Union High,69427,4335428,Overfelt (William C.) Hig,14,79.0,0.796362220492
215,Fullerton Joint Union High,66514,3030855,Buena Park High,44,77.5454545455,0.624969158648
216,Roseville Joint Union High,66928,3130184,Granite Bay High,233,86.321888412,0.402407566638
217,Campbell Union High,69401,4338505,Westmont High,258,73.2054263566,0.759295386734
218,San Dieguito Union High,68346,3737418,San Dieguito High Academy,82,84.3048780488,0.639365324083
219,Lodi Unified,68585,3930443,Middle College High,42,90.4047619048,0.594881537774
220,Saddleback Valley Unified,73635,3034956,Mission Viejo High,182,88.467032967,0.475959441779
221,Antioch Unified,61648,117218,Dozier-Libbey Medical High,11,82.0,0.720506845325
222,Mountain View-Los Altos Union High,69609,4334116,Los Altos High,495,88.1232323232,0.776614310646
223,Upland Unified,75069,3637584,Upland High,160,79.51875,0.610185756392
224,Desert Sands Unified,67058,3330388,Palm Desert High,23,78.4782608696,0.505620848237
225,Fremont Union High,69468,4334421,Lynbrook High,2030,90.5822660099,0.737441286522
226,Huntington Beach Union High,66548,3031895,Edison High,327,87.3547400612,0.472830529622
227,San Dieguito Union High,68346,106328,Canyon Crest Academy,441,95.3741496599,0.639365324083
228,Saddleback Valley Unified,73635,3030244,Laguna Hills High,133,91.7218045113,0.489070883931
229,Natomas Unified,75283,102236,Inderkum High,73,42.4931506849,0.673297678059
230,Santa Barbara Unified,76786,4235230,San Marcos Senior High,24,83.4166666667,0.730465874435
231,Antioch Unified,61648,730465,Deer Valley High,154,66.9545454545,0.720506845325
232,Redlands Unified,67843,3635042,Redlands Senior High,196,79.5867346939,0.560438237419
233,Clovis Unified,62117,1030501,Buchanan High,185,81.4486486486,0.398396767466
234,Chaffey Joint Union High,67652,3630225,Alta Loma High,44,81.5909090909,0.475426024151
235,Palo Alto Unified,69641,4332904,Gunn (Henry M.) High,1064,91.6381578947,0.827596198424
236,Capistrano Unified,66464,3038569,Dana Hills High,77,83.1688311688,0.456465596753
237,Davis Joint Unified,72678,6060396,Holmes (Oliver Wendell),76,84.0789473684,0.521778584392
238,Orange Unified,66621,3038098,Villa Park High,301,80.2757475083,0.455688854489
239,Huntington Beach Union High,66548,3032943,Huntington Beach High,259,84.9575289575,0.452202878512
240,Northern Humboldt Union High,62687,1230705,Arcata High,12,100.0,0.84499448597
241,Campbell Union High,69401,4330866,Branham High,134,82.8731343284,0.722009598445
242,Oakland Unified,61259,136051,Oakland Technical High,105,74.0857142857,0.855087197935
243,San Leandro Unified,61291,137588,San Leandro High,210,63.5333333333,0.737482842991
244,Jefferson Union High,68924,4137790,Westmoor High,396,70.2171717172,0.776695791369
245,Chino Valley Unified,67678,3632502,Chino High,11,73.0,0.56642519685
246,Saddleback Valley Unified,73635,3030392,Trabuco Hills High,293,83.1023890785,0.475959441779
247,Placentia-Yorba Linda Unified,66647,3031929,El Dorado High,146,82.7602739726,0.503782332845
248,Jefferson Union High,68924,4137535,Terra Nova High,26,77.1538461538,0.814388961892
249,Riverside Unified,67215,3336237,Polytechnic High,38,78.7631578947,0.55196454629
250,San Juan Unified,67447,3432317,El Camino Fundamental High,27,66.3333333333,0.613677778969
251,Fremont Union High,69468,4334462,Monta Vista High,2809,90.8725525098,0.810852120749
252,Morgan Hill Unified,69583,4333951,Live Oak High,26,73.0,0.62508259548
253,Woodland Joint Unified,72710,101162,Pioneer High,44,63.7045454545,0.420741989882
254,Chaffey Joint Union High,67652,3630571,Rancho Cucamonga High,250,85.832,0.475426024151
255,Moreno Valley Unified,67124,3330438,Valley View High,11,73.0,0.546990496304
256,Livermore Valley Joint Unified,61200,134536,Livermore High,46,84.7826086957,0.429708222812
257,Vacaville Unified,70573,4830089,Wood (Will C.) High,14,43.0,0.533185589272
258,San Diego Unified,68338,3730314,University City High,147,78.074829932,0.535812574977
259,Garden Grove Unified,66522,3036555,Santiago High,113,70.0442477876,0.670002021427
260,Ventura Unified,72652,5630348,Foothill Technology High,79,87.2278481013,0.640656361139
261,Clovis Unified,62117,1031053,Clovis High,84,76.4285714286,0.398396767466
262,Corona-Norco Unified,67033,3330446,Centennial High,259,86.332046332,0.432162875041
263,Orange Unified,66621,3031952,El Modena High,114,92.9824561404,0.581574185766
264,Travis Unified,70565,4838801,Vanden High,74,71.7162162162,0.649664153932
265,Albany City Unified,61127,130450,Albany High,399,86.5739348371,0.893089005236
266,Clovis Unified,62117,113555,Clovis North High,256,83.2109375,0.405669291339
267,Perris Union High,67207,3330727,Paloma Valley High,26,73.0,0.445681281176
268,Kern Union High,63529,110999,Frontier High,24,71.25,0.413674372848
269,Modesto City High,71175,5034905,Modesto High,85,77.6,0.624695161083
270,San Juan Unified,67447,3435930,Mira Loma High,443,88.9458239278,0.613677778969
271,Sacramento City Unified,67439,3435419,McClatchy (C. K.) High,228,76.298245614,0.813576409309
272,Sweetwater Union High,68411,3730843,Eastlake High,135,80.1481481481,0.64510460251
273,San Jose Unified,69666,4333522,Leland High,1058,91.7145557656,0.769055225924
274,Alameda City Unified,61119,106401,Alameda Science and Technolog,13,100.0,0.891270112975
275,Fullerton Joint Union High,66514,3037090,Sonora High,201,81.1990049751,0.532154474935
276,Folsom-Cordova Unified,67330,113571,Vista del Lago High,167,89.2994011976,0.496486605182
277,Lincoln Unified,68569,3933801,Lincoln High,200,77.91,0.594881537774
278,Chino Valley Unified,67678,3631017,Chino Hills High,441,82.5170068027,0.56642519685
279,Placentia-Yorba Linda Unified,66647,3038023,Valencia High,446,93.0829596413,0.503782332845
280,Conejo Valley Unified,73759,5637004,Thousand Oaks High,126,83.9444444444,0.573899239703
281,San Mateo Union High,69047,4130738,Capuchino High,45,70.9555555556,0.773506840174
282,Twin Rivers Unified,76505,3436979,Rio Linda High,42,45.2380952381,0.671213208902
283,Lake Elsinore Unified,75176,3330487,Temescal Canyon High,28,78.4642857143,0.453914327917
284,Fullerton Joint Union High,66514,3032505,Fullerton Un. High,23,73.7826086957,0.607724006762
285,Chino Valley Unified,67678,3630522,Ruben S. Ayala High,699,81.8497854077,0.56642519685
286,Mt. Diablo Unified,61754,730044,Northgate High,297,78.1919191919,0.675010429704
287,Garden Grove Unified,66522,3035581,Pacifica High,300,76.89,0.475728758779
288,Acalanes Union High,61630,731125,Campolindo High,222,91.2027027027,0.704480874317
289,Simi Valley Unified,72603,5635008,Royal High,64,75.0625,0.502965372106
290,San Ramon Valley Unified,61804,730051,California High,735,88.4217687075,0.689691871072
291,San Diego Unified,68338,3730884,Scripps Ranch High,484,86.6859504132,0.602946365561
292,Fremont Unified,61176,138693,Washington High,596,74.3020134228,0.759161490683
293,Roseville Joint Union High,66928,3135308,Oakmont High,107,72.7476635514,0.443457698371
294,Mountain View-Los Altos Union High,69609,4334728,Mountain View High,489,81.7157464213,0.829648526077
295,Garden Grove Unified,66522,3030434,Bolsa Grande High,516,71.234496124,0.646395958811
296,South San Francisco Unified,69070,4132551,El Camino High,145,79.2965517241,0.823785517874
297,Garden Grove Unified,66522,3033933,Los Amigos High,126,56.5079365079,0.534994634553
298,Sacramento City Unified,67439,3430865,West Campus,57,84.3684210526,0.797459584296
299,Chaffey Joint Union High,67652,3631058,Los Osos High,376,81.3696808511,0.432260912753
300,Jefferson Union High,68924,4135075,Oceana High,62,90.1774193548,0.814388961892
301,Tustin Unified,73643,102871,Arnold O. Beckman High,1111,86.9828982898,0.624855443582
302,Alvord Unified,66977,3330008,La Sierra High,107,61.7663551402,0.641564318035
303,Elk Grove Unified,67314,3430873,Franklin High,685,76.6671532847,0.635654169855
304,Fairfield-Suisun Unified,70540,4830170,Rodriguez (Angelo) High,57,63.0877192982,0.658152554234
305,Salinas Union High,66159,2734556,Salinas High,59,79.7966101695,0.752533507682
306,San Ramon Valley Unified,61804,113118,Dougherty Valley High,1764,91.626984127,0.711773832098
307,Morgan Hill Unified,69583,102368,Ann Sobrato High,141,69.6382978723,0.62508259548
308,Anaheim Union High,66431,3033057,Katella High,11,82.0,0.570533680443
309,Central Unified,73965,1030626,Central High East Campus,190,50.4210526316,0.586681844052
310,Palo Alto Unified,69641,4335782,Palo Alto High,637,93.5588697017,0.900408841191
311,Sweetwater Union High,68411,3730405,Bonita Vista Senior High,111,87.2342342342,0.675064800415
312,West Contra Costa Unified,61796,730598,Hercules High,149,63.7986577181,0.796276929513
313,Sierra Sands Unified,73742,1531367,Burroughs High,11,73.0,0.31420233463
314,Kern Union High,63529,1530344,Stockdale High,295,90.0881355932,0.815833333333
315,Garden Grove Unified,66522,3033578,La Quinta High,827,79.46191052,0.601399900892
316,Corona-Norco Unified,67033,110759,John F. Kennedy High,26,73.4615384615,0.521374277896
317,San Mateo Union High,69047,4130472,Burlingame High,186,75.8010752688,0.771918338194
318,Fremont Union High,69468,4332474,Fremont High,330,85.8393939394,0.813534708103
319,San Rafael City High,65466,2134005,Terra Linda High,59,79.8644067797,0.815808609657
320,San Mateo Union High,69047,4130217,Aragon High,409,78.5281173594,0.772713878794
321,Roseville Joint Union High,66928,3136504,Roseville High,65,61.5230769231,0.465835086665
322,Sequoia Union High,69062,4133716,Menlo-Atherton High,144,91.7569444444,0.862955465587
323,Campbell Union High,69401,4330239,Leigh High,251,77.015936255,0.741318214033
324,Mt. Diablo Unified,61754,731646,College Park High,144,77.0972222222,0.706974540128
